city_name,datetime,temperature_avg
Copenhagen,2023-03-16,-1.9
Copenhagen,2023-03-17,-0.75
Copenhagen,2023-03-18,5.0
Copenhagen,2023-03-19,1.7999999999999998
Copenhagen,2023-03-20,1.8
Copenhagen,2023-03-21,0.15000000000000013
Copenhagen,2023-03-22,3.6
Copenhagen,2023-03-23,4.0
Copenhagen,2023-03-24,3.1
Copenhagen,2023-03-25,3.3
Copenhagen,2023-03-26,-1.6500000000000001
Copenhagen,2023-03-27,-3.1
Copenhagen,2023-03-28,-3.65
Copenhagen,2023-03-29,0.75
Copenhagen,2023-03-30,4.3
Copenhagen,2023-03-31,2.0
Copenhagen,2023-04-01,-1.8
Copenhagen,2023-04-02,-1.1500000000000001
Copenhagen,2023-04-03,-1.7
Copenhagen,2023-04-04,-0.10000000000000009
Copenhagen,2023-04-05,0.44999999999999996
Copenhagen,2023-04-06,-1.0499999999999998
Copenhagen,2023-04-07,0.10000000000000009
Copenhagen,2023-04-08,5.3500000000000005
Copenhagen,2023-04-09,3.0500000000000003
Copenhagen,2023-04-10,1.0
Copenhagen,2023-04-11,3.85
Copenhagen,2023-04-12,1.1
Copenhagen,2023-04-13,3.4
Copenhagen,2023-04-14,3.95
Copenhagen,2023-04-15,4.949999999999999
Copenhagen,2023-04-16,5.050000000000001
Copenhagen,2023-04-17,4.199999999999999
Copenhagen,2023-04-18,5.2
Copenhagen,2023-04-19,3.8000000000000003
Copenhagen,2023-04-20,4.75
Copenhagen,2023-04-21,6.85
Copenhagen,2023-04-22,6.65
Copenhagen,2023-04-23,7.3
Copenhagen,2023-04-24,5.75
Copenhagen,2023-04-25,0.65
Copenhagen,2023-04-26,0.3500000000000001
Copenhagen,2023-04-27,0.8999999999999999
Copenhagen,2023-04-28,2.35
Copenhagen,2023-04-29,4.8
Copenhagen,2023-04-30,2.0500000000000003
Copenhagen,2023-05-01,4.2
Copenhagen,2023-05-02,3.8
Copenhagen,2023-05-03,5.0
Copenhagen,2023-05-04,4.55
Copenhagen,2023-05-05,-1.6500000000000001
Copenhagen,2023-05-06,0.25
Copenhagen,2023-05-07,4.5
Copenhagen,2023-05-08,5.7
Copenhagen,2023-05-09,6.050000000000001
Copenhagen,2023-05-10,7.55
Copenhagen,2023-05-11,10.45
Copenhagen,2023-05-12,12.3
Copenhagen,2023-05-13,11.2
Copenhagen,2023-05-14,13.350000000000001
Copenhagen,2023-05-15,13.95
Copenhagen,2023-05-16,7.8500000000000005
Copenhagen,2023-05-17,3.85
Copenhagen,2023-05-18,5.8500000000000005
Copenhagen,2023-05-19,7.0
Copenhagen,2023-05-20,9.4
Copenhagen,2023-05-21,14.450000000000001
Copenhagen,2023-05-22,15.0
Copenhagen,2023-05-23,11.6
Copenhagen,2023-05-24,12.65
Copenhagen,2023-05-25,10.399999999999999
Copenhagen,2023-05-26,8.3
Copenhagen,2023-05-27,10.2
Copenhagen,2023-05-28,10.8
Copenhagen,2023-05-29,10.15
Copenhagen,2023-05-30,13.05
Copenhagen,2023-05-31,12.6
Copenhagen,2023-06-01,12.149999999999999
Copenhagen,2023-06-02,9.75
Copenhagen,2023-06-03,9.2
Copenhagen,2023-06-04,12.8
Copenhagen,2023-06-05,12.6
Copenhagen,2023-06-06,14.350000000000001
Copenhagen,2023-06-07,14.399999999999999
Copenhagen,2023-06-08,15.45
Copenhagen,2023-06-09,13.25
Copenhagen,2023-06-10,12.100000000000001
Copenhagen,2023-06-11,12.8
Copenhagen,2023-06-12,13.950000000000001
Copenhagen,2023-06-13,14.35
Copenhagen,2023-06-14,16.5
Copenhagen,2023-06-15,17.15
Copenhagen,2023-06-16,17.95
Copenhagen,2023-06-17,17.35
Copenhagen,2023-06-18,17.0
Copenhagen,2023-06-19,17.2
Copenhagen,2023-06-20,20.75
Copenhagen,2023-06-21,20.549999999999997
Copenhagen,2023-06-22,19.9
Copenhagen,2023-06-23,16.9
Copenhagen,2023-06-24,17.0
Copenhagen,2023-06-25,19.4
Copenhagen,2023-06-26,17.9
Copenhagen,2023-06-27,13.350000000000001
Copenhagen,2023-06-28,16.9
Copenhagen,2023-06-29,17.8
Copenhagen,2023-06-30,16.45
Copenhagen,2023-07-01,14.45
Copenhagen,2023-07-02,11.350000000000001
Copenhagen,2023-07-03,11.25
Copenhagen,2023-07-04,10.2
Copenhagen,2023-07-05,12.55
Copenhagen,2023-07-06,12.350000000000001
Copenhagen,2023-07-07,15.2
Copenhagen,2023-07-08,16.450000000000003
Copenhagen,2023-07-09,18.2
Copenhagen,2023-07-10,17.6
Copenhagen,2023-07-11,15.5
Copenhagen,2023-07-12,17.4
Copenhagen,2023-07-13,15.95
Copenhagen,2023-07-14,15.85
Copenhagen,2023-07-15,18.299999999999997
Copenhagen,2023-07-16,17.2
Copenhagen,2023-07-17,14.399999999999999
Copenhagen,2023-07-18,13.5
Copenhagen,2023-07-19,13.9
Copenhagen,2023-07-20,12.95
Copenhagen,2023-07-21,13.7
Copenhagen,2023-07-22,13.7
Copenhagen,2023-07-23,14.6
Copenhagen,2023-07-24,17.45
Copenhagen,2023-07-25,13.950000000000001
Copenhagen,2023-07-26,12.25
Copenhagen,2023-07-27,14.3
Copenhagen,2023-07-28,15.8
Copenhagen,2023-07-29,18.15
Copenhagen,2023-07-30,15.95
Copenhagen,2023-07-31,14.55
Copenhagen,2023-08-01,16.55
Copenhagen,2023-08-02,16.2
Copenhagen,2023-08-03,17.4
Copenhagen,2023-08-04,15.5
Copenhagen,2023-08-05,14.850000000000001
Copenhagen,2023-08-06,12.05
Copenhagen,2023-08-07,9.35
Copenhagen,2023-08-08,8.85
Copenhagen,2023-08-09,9.55
Copenhagen,2023-08-10,10.600000000000001
Copenhagen,2023-08-11,14.850000000000001
Copenhagen,2023-08-12,17.5
Copenhagen,2023-08-13,17.5
Copenhagen,2023-08-14,18.45
Copenhagen,2023-08-15,20.0
Copenhagen,2023-08-16,16.5
Copenhagen,2023-08-17,17.0
Copenhagen,2023-08-18,17.6
Copenhagen,2023-08-19,20.4
Copenhagen,2023-08-20,19.85
Copenhagen,2023-08-21,17.6
Copenhagen,2023-08-22,18.55
Copenhagen,2023-08-23,17.85
Copenhagen,2023-08-24,16.7
Copenhagen,2023-08-25,19.2
Copenhagen,2023-08-26,17.299999999999997
Copenhagen,2023-08-27,15.75
Copenhagen,2023-08-28,14.35
Copenhagen,2023-08-29,14.4
Copenhagen,2023-08-30,14.9
Copenhagen,2023-08-31,13.850000000000001
Copenhagen,2023-09-01,14.75
Copenhagen,2023-09-02,15.149999999999999
Copenhagen,2023-09-03,14.15
Copenhagen,2023-09-04,18.55
Copenhagen,2023-09-05,16.7
Copenhagen,2023-09-06,17.65
Copenhagen,2023-09-07,18.15
Copenhagen,2023-09-08,19.35
Copenhagen,2023-09-09,19.45
Copenhagen,2023-09-10,21.1
Copenhagen,2023-09-11,17.4
Copenhagen,2023-09-12,19.1
Copenhagen,2023-09-13,13.8
Copenhagen,2023-09-14,12.9
Copenhagen,2023-09-15,13.95
Copenhagen,2023-09-16,16.45
Copenhagen,2023-09-17,17.3
Copenhagen,2023-09-18,15.85
Copenhagen,2023-09-19,13.55
Copenhagen,2023-09-20,15.600000000000001
Copenhagen,2023-09-21,17.1
Copenhagen,2023-09-22,16.45
Copenhagen,2023-09-23,12.3
Copenhagen,2023-09-24,12.1
Copenhagen,2023-09-25,13.2
Copenhagen,2023-09-26,14.6
Copenhagen,2023-09-27,17.25
Copenhagen,2023-09-28,17.85
Copenhagen,2023-09-29,14.4
Copenhagen,2023-09-30,11.7
Copenhagen,2023-10-01,12.55
Copenhagen,2023-10-02,17.25
Copenhagen,2023-10-03,12.45
Copenhagen,2023-10-04,9.3
Copenhagen,2023-10-05,9.7
Copenhagen,2023-10-06,11.35
Copenhagen,2023-10-07,8.45
Copenhagen,2023-10-08,6.1
Copenhagen,2023-10-09,8.55
Copenhagen,2023-10-10,11.05
Copenhagen,2023-10-11,10.65
Copenhagen,2023-10-12,6.6
Copenhagen,2023-10-13,9.95
Copenhagen,2023-10-14,7.3999999999999995
Copenhagen,2023-10-15,3.5
Copenhagen,2023-10-16,4.3
Copenhagen,2023-10-17,5.0
Copenhagen,2023-10-18,7.0
Copenhagen,2023-10-19,0.15000000000000002
Copenhagen,2023-10-20,-3.2
Copenhagen,2023-10-21,3.5999999999999996
Copenhagen,2023-10-22,8.649999999999999
Copenhagen,2023-10-23,6.75
Copenhagen,2023-10-24,5.45
Copenhagen,2023-10-25,4.75
Copenhagen,2023-10-26,3.3
Copenhagen,2023-10-27,2.25
Copenhagen,2023-10-28,2.45
Copenhagen,2023-10-29,5.95
Copenhagen,2023-10-30,7.6499999999999995
Copenhagen,2023-10-31,5.0
Copenhagen,2023-11-01,3.9
Copenhagen,2023-11-02,6.25
Copenhagen,2023-11-03,6.449999999999999
Copenhagen,2023-11-04,4.7
Copenhagen,2023-11-05,5.55
Copenhagen,2023-11-06,5.65
Copenhagen,2023-11-07,5.0
Copenhagen,2023-11-08,4.85
Copenhagen,2023-11-09,5.05
Copenhagen,2023-11-10,3.8499999999999996
Copenhagen,2023-11-11,4.05
Copenhagen,2023-11-12,4.050000000000001
Copenhagen,2023-11-13,1.15
Copenhagen,2023-11-14,0.95
Copenhagen,2023-11-15,1.35
Copenhagen,2023-11-16,-0.5
Copenhagen,2023-11-17,-1.2
Copenhagen,2023-11-18,-1.4500000000000002
Copenhagen,2023-11-19,-1.5
Copenhagen,2023-11-20,0.55
Copenhagen,2023-11-21,-1.75
Copenhagen,2023-11-22,-2.9499999999999997
Copenhagen,2023-11-23,0.8
Copenhagen,2023-11-24,-3.3
Copenhagen,2023-11-25,-4.6
Copenhagen,2023-11-26,-4.95
Copenhagen,2023-11-27,-7.8
Copenhagen,2023-11-28,-10.2
Copenhagen,2023-11-29,-6.949999999999999
Copenhagen,2023-11-30,-5.8
Copenhagen,2023-12-01,-5.75
Copenhagen,2023-12-02,-6.0
Copenhagen,2023-12-03,-5.0
Copenhagen,2023-12-04,-4.15
Copenhagen,2023-12-05,-4.5
Copenhagen,2023-12-06,-4.800000000000001
Copenhagen,2023-12-07,-2.15
Copenhagen,2023-12-08,-2.25
Copenhagen,2023-12-09,-1.75
Copenhagen,2023-12-10,-1.5499999999999998
Copenhagen,2023-12-11,-0.30000000000000004
Copenhagen,2023-12-12,-3.75
Copenhagen,2023-12-13,-6.1
Copenhagen,2023-12-14,-4.6
Copenhagen,2023-12-15,-0.5499999999999999
Copenhagen,2023-12-16,1.6
Copenhagen,2023-12-17,2.8
Copenhagen,2023-12-18,3.05
Copenhagen,2023-12-19,1.65
Copenhagen,2023-12-20,-2.4
Copenhagen,2023-12-21,-2.2
Copenhagen,2023-12-22,-5.85
Copenhagen,2023-12-23,-4.85
Copenhagen,2023-12-24,-0.6499999999999999
Copenhagen,2023-12-25,-0.8
Copenhagen,2023-12-26,-1.15
Copenhagen,2023-12-27,-1.9499999999999997
Copenhagen,2023-12-28,-0.1499999999999999
Copenhagen,2023-12-29,-0.050000000000000044
Copenhagen,2023-12-30,-0.8499999999999999
Copenhagen,2023-12-31,-0.44999999999999996
Copenhagen,2024-01-01,0.30000000000000004
Copenhagen,2024-01-02,-4.05
Copenhagen,2024-01-03,-7.9
Copenhagen,2024-01-04,-10.15
Copenhagen,2024-01-05,-12.399999999999999
Copenhagen,2024-01-06,-12.7
Copenhagen,2024-01-07,-11.8
Copenhagen,2024-01-08,-9.75
Copenhagen,2024-01-09,-6.1
Copenhagen,2024-01-10,-4.5
Copenhagen,2024-01-11,-5.15
Copenhagen,2024-01-12,-6.25
Copenhagen,2024-01-13,-4.1
Copenhagen,2024-01-14,-4.25
Copenhagen,2024-01-15,-7.75
Copenhagen,2024-01-16,-8.4
Copenhagen,2024-01-17,-7.3
Copenhagen,2024-01-18,-6.75
Copenhagen,2024-01-19,-5.9
Copenhagen,2024-01-20,-3.35
Copenhagen,2024-01-21,-4.4
Copenhagen,2024-01-22,-1.7
Copenhagen,2024-01-23,-1.75
Copenhagen,2024-01-24,-0.9999999999999998
Copenhagen,2024-01-25,-0.6000000000000001
Copenhagen,2024-01-26,-1.05
Copenhagen,2024-01-27,-1.3499999999999999
Copenhagen,2024-01-28,-1.8499999999999999
Copenhagen,2024-01-29,-0.4
Copenhagen,2024-01-30,0.6500000000000001
Copenhagen,2024-01-31,-1.35
Copenhagen,2024-02-01,-1.95
Copenhagen,2024-02-02,-0.1499999999999999
Copenhagen,2024-02-03,0.25
Copenhagen,2024-02-04,-1.2999999999999998
Copenhagen,2024-02-05,-1.0499999999999998
Copenhagen,2024-02-06,-0.30000000000000004
Copenhagen,2024-02-07,-4.5
Copenhagen,2024-02-08,-3.9000000000000004
Copenhagen,2024-02-09,-6.05
Copenhagen,2024-02-10,-4.9
Copenhagen,2024-02-11,-4.2
Copenhagen,2024-02-12,-2.05
Copenhagen,2024-02-13,-0.4
Copenhagen,2024-02-14,-0.050000000000000044
Copenhagen,2024-02-15,2.85
Copenhagen,2024-02-16,3.3
Copenhagen,2024-02-17,-1.4
Copenhagen,2024-02-18,-2.4499999999999997
Copenhagen,2024-02-19,0.04999999999999993
Copenhagen,2024-02-20,2.35
Copenhagen,2024-02-21,1.65
Copenhagen,2024-02-22,0.45
Copenhagen,2024-02-23,-0.95
Copenhagen,2024-02-24,-0.050000000000000044
Copenhagen,2024-02-25,-0.09999999999999998
Copenhagen,2024-02-26,-0.44999999999999996
Copenhagen,2024-02-27,-1.5999999999999999
Copenhagen,2024-02-28,-1.05
Copenhagen,2024-02-29,-1.3499999999999999
Copenhagen,2024-03-01,0.40000000000000013
Copenhagen,2024-03-02,1.7999999999999998
Copenhagen,2024-03-03,1.05
Copenhagen,2024-03-04,-0.8500000000000001
Copenhagen,2024-03-05,-2.4000000000000004
Copenhagen,2024-03-06,-1.85
Copenhagen,2024-03-07,-1.9000000000000001
Copenhagen,2024-03-08,-2.55
Copenhagen,2024-03-09,-4.3
Copenhagen,2024-03-10,-5.15
Copenhagen,2024-03-11,-2.4
Copenhagen,2024-03-12,-0.10000000000000009
Copenhagen,2024-03-13,0.3999999999999999
Copenhagen,2024-03-14,4.699999999999999
Copenhagen,2024-03-15,5.05
Copenhagen,2024-03-16,-0.34999999999999987
Copenhagen,2024-03-17,-2.15
Copenhagen,2024-03-18,-3.9000000000000004
Copenhagen,2024-03-19,-2.3000000000000003
Copenhagen,2024-03-20,2.2
Copenhagen,2024-03-21,2.6
Copenhagen,2024-03-22,2.45
Copenhagen,2024-03-23,0.95
Copenhagen,2024-03-24,0.29999999999999993
Copenhagen,2024-03-25,0.9000000000000001
Copenhagen,2024-03-26,0.0
Copenhagen,2024-03-27,3.65
Copenhagen,2024-03-28,3.7
Copenhagen,2024-03-29,2.0
Copenhagen,2024-03-30,4.4
Copenhagen,2024-03-31,6.4
Copenhagen,2024-04-01,4.800000000000001
Copenhagen,2024-04-02,-0.10000000000000009
Copenhagen,2024-04-03,-1.85
Copenhagen,2024-04-04,-0.6499999999999999
Copenhagen,2024-04-05,3.6
Copenhagen,2024-04-06,8.55
Copenhagen,2024-04-07,8.0
Copenhagen,2024-04-08,6.95
Copenhagen,2024-04-09,7.5
Copenhagen,2024-04-10,3.65
Copenhagen,2024-04-11,5.3500000000000005
Copenhagen,2024-04-12,7.3
Copenhagen,2024-04-13,8.75
Copenhagen,2024-04-14,3.5500000000000003
Copenhagen,2024-04-15,2.35
Copenhagen,2024-04-16,2.7
Copenhagen,2024-04-17,2.8499999999999996
Copenhagen,2024-04-18,2.15
Copenhagen,2024-04-19,0.1499999999999999
Copenhagen,2024-04-20,0.09999999999999987
Copenhagen,2024-04-21,0.95
Copenhagen,2024-04-22,-2.15
Copenhagen,2024-04-23,-0.95
Copenhagen,2024-04-24,1.3
Copenhagen,2024-04-25,1.15
Copenhagen,2024-04-26,1.0
Copenhagen,2024-04-27,3.7
Copenhagen,2024-04-28,6.8999999999999995
Copenhagen,2024-04-29,8.45
Copenhagen,2024-04-30,8.95
Copenhagen,2024-05-01,9.95
Copenhagen,2024-05-02,9.3
Copenhagen,2024-05-03,10.45
Copenhagen,2024-05-04,10.6
Copenhagen,2024-05-05,8.75
Copenhagen,2024-05-06,8.55
Copenhagen,2024-05-07,7.75
Copenhagen,2024-05-08,6.1000000000000005
Copenhagen,2024-05-09,9.4
Copenhagen,2024-05-10,10.100000000000001
Copenhagen,2024-05-11,9.75
Copenhagen,2024-05-12,7.0
Copenhagen,2024-05-13,8.75
Copenhagen,2024-05-14,11.6
Copenhagen,2024-05-15,12.2
Copenhagen,2024-05-16,11.5
Copenhagen,2024-05-17,11.8
Copenhagen,2024-05-18,14.2
Copenhagen,2024-05-19,15.549999999999999
Copenhagen,2024-05-20,15.0
Copenhagen,2024-05-21,12.75
Copenhagen,2024-05-22,13.5
Copenhagen,2024-05-23,14.25
Copenhagen,2024-05-24,15.1
Copenhagen,2024-05-25,15.85
Copenhagen,2024-05-26,16.700000000000003
Copenhagen,2024-05-27,15.0
Copenhagen,2024-05-28,13.600000000000001
Copenhagen,2024-05-29,12.55
Copenhagen,2024-05-30,14.700000000000001
Copenhagen,2024-05-31,18.15
Copenhagen,2024-06-01,19.25
Copenhagen,2024-06-02,19.55
Copenhagen,2024-06-03,12.899999999999999
Copenhagen,2024-06-04,12.649999999999999
Copenhagen,2024-06-05,10.399999999999999
Copenhagen,2024-06-06,8.45
Copenhagen,2024-06-07,9.7
Copenhagen,2024-06-08,9.149999999999999
Copenhagen,2024-06-09,6.65
Copenhagen,2024-06-10,9.1
Copenhagen,2024-06-11,10.75
Copenhagen,2024-06-12,8.55
Copenhagen,2024-06-13,8.15
Copenhagen,2024-06-14,11.0
Copenhagen,2024-06-15,11.5
Copenhagen,2024-06-16,13.8
Copenhagen,2024-06-17,15.05
Copenhagen,2024-06-18,14.5
Copenhagen,2024-06-19,10.8
Copenhagen,2024-06-20,11.75
Copenhagen,2024-06-21,14.35
Copenhagen,2024-06-22,15.25
Copenhagen,2024-06-23,13.5
Copenhagen,2024-06-24,16.0
Copenhagen,2024-06-25,16.05
Copenhagen,2024-06-26,20.4
Copenhagen,2024-06-27,21.85
Copenhagen,2024-06-28,18.1
Copenhagen,2024-06-29,14.95
Copenhagen,2024-06-30,14.1
Copenhagen,2024-07-01,13.8
Copenhagen,2024-07-02,11.7
Copenhagen,2024-07-03,11.7
Copenhagen,2024-07-04,10.4
Copenhagen,2024-07-05,10.3
Copenhagen,2024-07-06,14.15
Copenhagen,2024-07-07,11.8
Copenhagen,2024-07-08,14.6
Copenhagen,2024-07-09,16.1
Copenhagen,2024-07-10,18.9
Copenhagen,2024-07-11,18.65
Copenhagen,2024-07-12,18.15
Copenhagen,2024-07-13,15.25
Copenhagen,2024-07-14,15.3
Copenhagen,2024-07-15,16.65
Copenhagen,2024-07-16,17.9
Copenhagen,2024-07-17,17.05
Copenhagen,2024-07-18,14.9
Copenhagen,2024-07-19,17.6
Copenhagen,2024-07-20,18.95
Copenhagen,2024-07-21,19.700000000000003
Copenhagen,2024-07-22,16.700000000000003
Copenhagen,2024-07-23,15.9
Copenhagen,2024-07-24,16.75
Copenhagen,2024-07-25,16.25
Copenhagen,2024-07-26,17.35
Copenhagen,2024-07-27,17.0
Copenhagen,2024-07-28,14.75
Copenhagen,2024-07-29,15.55
Copenhagen,2024-07-30,17.45
Copenhagen,2024-07-31,16.4
Copenhagen,2024-08-01,16.25
Copenhagen,2024-08-02,17.9
Copenhagen,2024-08-03,17.15
Copenhagen,2024-08-04,16.6
Copenhagen,2024-08-05,15.649999999999999
Copenhagen,2024-08-06,16.9
Copenhagen,2024-08-07,20.0
Copenhagen,2024-08-08,17.65
Copenhagen,2024-08-09,16.25
Copenhagen,2024-08-10,15.1
Copenhagen,2024-08-11,14.35
Copenhagen,2024-08-12,15.7
Copenhagen,2024-08-13,15.5
Copenhagen,2024-08-14,19.65
Copenhagen,2024-08-15,21.9
Copenhagen,2024-08-16,18.0
Copenhagen,2024-08-17,16.0
Copenhagen,2024-08-18,14.25
Copenhagen,2024-08-19,15.049999999999999
Copenhagen,2024-08-20,15.549999999999999
Copenhagen,2024-08-21,14.9
Copenhagen,2024-08-22,13.7
Copenhagen,2024-08-23,15.799999999999999
Copenhagen,2024-08-24,16.4
Copenhagen,2024-08-25,16.4
Copenhagen,2024-08-26,15.2
Copenhagen,2024-08-27,17.1
Copenhagen,2024-08-28,18.5
Copenhagen,2024-08-29,21.3
Copenhagen,2024-08-30,16.6
Copenhagen,2024-08-31,15.100000000000001
Copenhagen,2024-09-01,14.600000000000001
Copenhagen,2024-09-02,14.3
Copenhagen,2024-09-03,18.799999999999997
Copenhagen,2024-09-04,22.3
Copenhagen,2024-09-05,20.950000000000003
Copenhagen,2024-09-06,19.9
Copenhagen,2024-09-07,20.5
Copenhagen,2024-09-08,21.85
Copenhagen,2024-09-09,18.15
Copenhagen,2024-09-10,11.95
Copenhagen,2024-09-11,11.0
Copenhagen,2024-09-12,9.6
Copenhagen,2024-09-13,9.649999999999999
Copenhagen,2024-09-14,10.15
Copenhagen,2024-09-15,10.8
Copenhagen,2024-09-16,10.649999999999999
Copenhagen,2024-09-17,14.6
Copenhagen,2024-09-18,15.9
Copenhagen,2024-09-19,15.35
Copenhagen,2024-09-20,17.7
Copenhagen,2024-09-21,17.1
Copenhagen,2024-09-22,16.35
Copenhagen,2024-09-23,16.0
Copenhagen,2024-09-24,14.399999999999999
Copenhagen,2024-09-25,10.95
Copenhagen,2024-09-26,11.399999999999999
Copenhagen,2024-09-27,10.8
Copenhagen,2024-09-28,7.8
Copenhagen,2024-09-29,6.75
Copenhagen,2024-09-30,7.5
Copenhagen,2024-10-01,5.800000000000001
Copenhagen,2024-10-02,5.45
Copenhagen,2024-10-03,6.550000000000001
Copenhagen,2024-10-04,7.300000000000001
Copenhagen,2024-10-05,7.800000000000001
Copenhagen,2024-10-06,7.85
Copenhagen,2024-10-07,9.149999999999999
Copenhagen,2024-10-08,11.45
Copenhagen,2024-10-09,12.850000000000001
Copenhagen,2024-10-10,7.949999999999999
Copenhagen,2024-10-11,4.5
Copenhagen,2024-10-12,6.35
Copenhagen,2024-10-13,6.85
Copenhagen,2024-10-14,5.6
Copenhagen,2024-10-15,6.05
Copenhagen,2024-10-16,5.699999999999999
Copenhagen,2024-10-17,7.7
Copenhagen,2024-10-18,10.2
Copenhagen,2024-10-19,10.35
Copenhagen,2024-10-20,11.3
Copenhagen,2024-10-21,10.7
Copenhagen,2024-10-22,9.2
Copenhagen,2024-10-23,8.0
Copenhagen,2024-10-24,8.350000000000001
Copenhagen,2024-10-25,7.5
Copenhagen,2024-10-26,7.3
